	22	1	0	-0.843  -0.438	
	22	1	1	-0.426  -0.025
	22	1	2	-0.023   0.383
	22	1	3	 0.382   0.773
	22	2	0	-0.805  -0.425
	22	2	1	-0.418  -0.021	
	22	2	2	-0.016   0.387	
	22	2	3	 0.390   0.788	
	22	3	0	-0.890  -0.496	
	22	3	1	-0.480  -0.061 
	22	3	2	-0.065   0.351	
	22	3	3	 0.350   0.761
	23	0	0	-0.832  -0.429   
	23	0	1	-0.422  -0.021	
	23	0	2	-0.013   0.390
	23	0	3	 0.391   0.775
	23	1	0	-0.839  -0.426  
	23	1	1	-0.420  -0.020
	23	1	2	-0.020   0.390
	23	1	3	 0.392   0.773
	23	2	0	-0.900  -0.497 
	23	2	1	-0.488  -0.072
	23	2	2	-0.065   0.357
	23	2	3	 0.365   0.773
	23	3	0	-0.819  -0.423 
	23	3	1	-0.408  -0.003
	23	3	2	-0.003   0.402 
	23	3	3	 0.402   0.800
	24	0	0	-0.832  -0.429   
	24	0	1	-0.422  -0.021	
	24	0	2	-0.013   0.390
	24	0	3	 0.391   0.775
	24	1	0	-0.839  -0.426  
	24	1	1	-0.420  -0.020
	24	1	2	-0.020   0.390
	24	1	3	 0.392   0.773
	24	2	0	-0.900  -0.497 
	24	2	1	-0.488  -0.072
	24	2	2	-0.065   0.357
	24	2	3	 0.365   0.773
	24	3	0	-0.819  -0.423 
	24	3	1	-0.408  -0.003
	24	3	2	-0.003   0.402 
	24	3	3	 0.402   0.800			
	25	0	0	-1.000  -0.707 
	25	0	1 	-0.696  -0.299
	25	0	2	-0.291   0.108 
	25	0	3	 0.109   0.483
	25	1	0	-0.807  -0.390
	25	1	1	-0.383   0.033
	25	1	2	 0.036   0.457
	25	1	3	 0.454   0.847
	25	2	0	-0.818  -0.428
	25	2	1	-0.422  -0.022
	25	2	2	-0.016   0.394 
	25	2	3	 0.394   0.795 
	25	3	0	-0.812  -0.424
	25	3	1	-0.413  -0.010
	25	3	2	-0.013   0.394 
	25	3	3	 0.389   0.790
	26 	0	0	-0.805  -0.394 
	26	0	1	-0.385   0.027 
	26	0	2	 0.029   0.448
	26	0	3	 0.445   0.851	 
	26	1	0	-0.841  -0.432 
	26	1	1	-0.428  -0.026		
	26	1	2	-0.023   0.383
	26	1	3	 0.380   0.776 
	26	2	0	-0.820  -0.419		
	26	2	1	-0.415  -0.016
	26	2	2	-0.013   0.394
	26	2	3	 0.396   0.800
	26	3	0	-0.905  -0.497
	26	3	1	-0.485  -0.067
	26	3	2	-0.058   0.357
	26	3	3	 0.354   0.777
	27	0	0	-0.816  -0.425 
	27	0	1	-0.417  -0.017
	27	0	2	-0.013   0.400
	27	0	3	 0.380   0.786 
	27	1	0	-0.821  -0.423
	27	1	1	-0.418  -0.020 
	27	1	2	-0.014   0.394 
	27	1	3	 0.376   0.780
	27	2	0	-0.655  -0.251
	27	2	1	-0.241   0.170
	27	2	2	 0.172   0.608
	27	2	3	 0.583   1.000
	27	3	0	-0.774  -0.381
	27	3	1	-0.370   0.032 
	27	3	2	 0.033   0.443  
	27	3	3	 0.423   0.835
