2	11	13	1278.75	1683.75	1953.75	2636.25	4668.75
2	11	14	1301.25	1736.25	2028.75	2763.75	4961.25
2	11	15	1286.25	1721.25	2006.25	2726.25	4893.75
2	12	0	1511.25	1991.25	2321.25	3123.75	5568.75
2	12	1	1548.75	2028.75	2351.25	3153.75	5568.75
2	12	2	1503.75	1998.75	2328.75	3153.75	5636.25
2	12	3	1563.75	2043.75	2373.75	3183.75	5621.25
2	12	4	1496.25	2006.25	2351.25	3198.75	5756.25
2	12	5	1458.75	1646.25	2103.75	3468.75	5688.75	7008.75
2	12	6	1511.25	1961.25	2268.75	3041.25	5343.75
2	12	7	1436.25	1886.25	2186.25	2936.25	5178.75
2	12	8	1436.25	1856.25	2133.75	2846.25	4961.25
2	12	9	1406.25	1833.75	2126.25	2846.25	5013.75
2	12	10	1428.75	1871.25	2171.25	2921.25	5156.25
2	12	11	1428.75	1863.75	2163.75	2906.25	5126.25
2	12	12	1376.25	1818.75	2111.25	2861.25	5088.75
2	12	13	1353.75	1773.75	2058.75	2763.75	4878.75
2	12	14	1451.25	1886.25	2178.75	2913.75	5118.75
2	12	15	1458.75	1908.75	2208.75	2973.75	5246.25
