2	4	12	1843.01	2257.96	2559.82	3302.93	5545.47	9141.61	11193.4	13624.4
2	4	13	1653.63	2010.72	2270.12	2923.03	4874.82	8020.16	9810.83	11929.5
2	4	14	1697.74	2083.41	2364.65	3059.18	5150.98	8516.96	10430.2	12697.3
2	4	15	1872.36	2294.36	2597.81	3353.23	5617.96	9255.9	11331.4	13785.3
2	7	0	1273.19	1697.39	1978.46	2691.26	4818.02	8250.6	10205.1	12515.2
2	7	1	1260.56	1663.89	1928.97	2602.83	4616.08	7852.27	9703.66	11884.8
2	7	2	1309.18	1759.06	2064.97	2823.42	5110.05	8779.75	10871.5	13348.9
2	7	3	1436.75	1871.49	2162.61	2893.68	5086.5	8616.36	10627.1	12997.7
2	7	4	1272.45	1683.15	1954.97	2645.41	4702.36	8024.65	9914.12	12152.6
2	7	5	1384.27	1797.9	2080.83	2780.72	4891.29	8283.32	10217.1	12501
2	7	6	1403.28	1829.99	2116.5	2834.28	4990.47	8458.37	10430.8	12762.8
2	7	7	1333.72	1738.14	2009.15	2692.44	4730.87	8023.85	9896.93	12115.1
2	7	8	1306.98	1732.37	2016.47	2729.18	4874.43	8326.49	10295.6	12622.9
2	7	9	1419.92	1845.68	2131.19	2846.1	4993.09	8451.76	10418.8	12743.9
2	7	10	1416.16	1836.77	2119.28	2823.64	4949.93	8365.43	10314.9	12618.1
2	7	11	1382.88	1834.74	2138.3	2898.59	5181.03	8849.5	10942.9	13419.8
2	7	12	1331.37	1737.66	2010.45	2696.87	4745.91	8054.12	9936.46	12164.5
2	7	13	1270.97	1689.66	1966.5	2669.05	4762.07	8142.06	10068.9	12343.5
2	7	14	1354.61	1752.32	2023.03	2698.43	4715.88	7972.05	9826.59	12017.6
2	7	15	1426.29	1894.35	2206.94	2993	5350.52	9141.58	11303.6	13857.1
2	8	0	1453.14	1945.62	2275.02	3103.85	5592.82	9603.86	11868.1	14556.3
2	8	1	1453.52	1939.27	2265.45	3083.62	5541.11	9502.9	11740.1	14393.3
2	8	2	21490
2	8	3	1525.86	2021.95	2357.25	3188.9	5686.71	9715.02	11993.9	14697.6
2	8	4	1466.79	1940.5	2258.62	3056.62	5450.6	9304.74	11485.7	14066
2	8	5	1487.39	1971.81	2299.58	3113.63	5563.94	9513.34	11744	14389.3
2	8	6	1467.21	1949.51	2273.36	3085.86	5524.84	9452.43	11677	14306.6
2	8	7	1482.67	1949.12	2261.99	3047.76	5407.64	9208.26	11360	13903.8
2	8	8	1569.59	2076.3	2419.39	3268.22	5823.52	9941.04	12273.7	15030.3
2	8	9	1610.88	2109.4	2446.12	3282.27	5797.4	9852	12148.7	14862.7
2	8	10	1499.99	1969.71	2284.93	3077.02	5455.2	9281.02	11445.4	14007.6
2	8	11	1458.34	1934.95	2254.63	3057.09	5467.89	9343.43	11540.2	14137.5
2	8	12	1604.65	2081.45	2404.1	3202.92	5614.24	9494.88	11689.5	14288.1
2	8	13	1502.05	1952.76	2256.22	3016.07	5298.02	8978.41	11059.5	13524.2
2	8	14	1406.4	1863.15	2169.45	2938.18	5245.6	8967.24	11076.6	13574
2	8	15	1470.68	1972.76	2313.32	3155.76	5690.79	9779.67	12096.9	14835.6
2	11	0	1286.16	1731.28	2029.23	2774.75	5018.79	8617.16	10663.8	13087
2	11	1	1266.37	1660.23	1919.17	2575.54	4533.89	7679.77	9472.5	11592.3
2	11	2	1367.04	1802.81	2100.35	2839.05	5050.2	8599.32	10618.4	13004.5
2	11	3	1292.83	1693.83	1960.76	2636.43	4648.53	7880.94	9721.57	11901
2	11	4	1330.56	1761.24	2055.63	2782.43	4971.57	8478.9	10470.8	12832.3
2	11	5	1255.17	1669.33	1942.31	2634.19	4693.77	8006.17	9887.13	12121.6
2	11	6	1450.67	1912.89	2222.66	2999.78	5327.17	9055.96	11175.3	13693
2	11	7	1388.59	1821.61	2112.65	2841.38	5023.69	8526.15	10516.3	12870
2	11	8	1401.23	1842.69	2140.38	2883.71	5111.11	8681.23	10711.5	13114.3
2	11	9	1350.65	1762.44	2043.98	2738.67	4830	8183.07	10090.7	12349
2	11	10	1424.36	1874.16	2175.29	2930.05	5190.96	8809.89	10869.5	13314.2
2	11	11	1378.91	1820.71	2117.92	2860.69	5087.62	8655.59	10684.3	13087.2
2	11	12	1393.53	1830.31	2123.92	2857.77	5057.51	8581.07	10585.4	12955.3
2	11	13	1278.04	1684.17	1954.24	2637.58	4670.99	7939.26	9799.92	12002.5
2	11	14	1301.63	1737.48	2030.92	2761.74	4962.46	8483.92	10486.5	12856.4
2	11	15	1289.42	1719.51	2007.34	2727.94	4896.43	8365.64	10341.9	12680.8
2	12	0	1507.53	1990.59	2316.36	3127.39	5569.73	9497.71	11715.4	14346.7
2	12	1	1550.34	2028.37	2352.57	3154.06	5570.86	9458.65	11656.9	14259.1
2	12	2	1505.72	1996.36	2329.14	3153.41	5634.51	9624.7	11871.6	14547.9
2	12	3	1562.72	2044.38	2373.07	3182.74	5623.19	9544.2	11752.2	14378.5
2	12	4	1499.44	2006.44	2350.88	3200.74	5756.94	9865.21	12187.7	14933.3
2	12	5	1462.6	1645.12	2101.15	3471.57	5692.37	7008.94	8643.83
2	12	6	1509.74	1964.82	2271.15	3039.43	5341.06	9044.37	11129.6	13594.2
2	12	7	1439.83	1884.77	2183.47	2933.04	5177.67	8788.56	10827.3	13247.3
2	12	8	1435.75	1855.8	2137.71	2845.22	4962.64	8346.3	10274.4	12564.7
2	12	9	1408.12	1836.76	2125.52	2848.68	5012.33	8476.58	10444.4	12782.1
2	12	10	1431.35	1874.53	2171.72	2918.76	5153.41	8728.74	10762	13174.9
2	12	11	1425.47	1866.29	2161.92	2904.65	5124.89	8678.49	10699.9	13098.3
2	12	12	1376.01	1817.48	2114.55	2860.34	5090.19	8657.92	10688	13096.5
2	12	13	1354.85	1771.28	2055.83	2761.07	4881.46	8269	10197.5	12486.8
2	12	14	1451.48	1888.24	2180.47	2917.18	5117.86	8637.57	10640	13013
2	12	15	1458.33	1910.01	2212.42	2973.45	5249.52	8887.8	10960.4	13424.9
