/////////////////////////////////////////////////////////////////////////////////////////////////////
2	4	6	7.34332e-09	0.00058522	-0.527163	890.837
2	4	7	8.64514e-09	0.000648283	-0.580652	885.226
2	4	8	8.99196e-09	0.000650673	-0.541261	822.499
2	4	9	7.82462e-09	0.000611488	-0.497247	804.885
2	4	10	8.70557e-09	0.000640211	-0.564058	870.741
2	4	11	7.99802e-09	0.000612552	-0.564554	910.811
2	4	12	7.536e-09	0.00059846	-0.587692	970.156
2	4	13	9.82996e-09	0.000685358	-0.614228	884.983
2	4	14	8.78188e-09	0.000639844	-0.569957	880.142
2	4	15	7.3165e-09	0.000592424	-0.594206	990.883
2	7	0	8.70236e-09	0.000630809	-0.285772	450.229
2	7	1	9.62264e-09	0.000666947	-0.323252	481.331
2	7	2	7.39613e-09	0.000592482	-0.258309	433.63
2	7	3	8.06859e-09	0.000612811	-0.365474	591.778
2	7	4	9.02203e-09	0.000654157	-0.316361	480.433
2	7	5	8.87421e-09	0.00063561	-0.361653	564.536
2	7	6	8.64279e-09	0.000620572	-0.356589	570.087
2	7	7	9.08739e-09	0.000660006	-0.367772	553.015
2	7	8	8.42155e-09	0.000627875	-0.303215	479.834
2	7	9	8.42156e-09	0.000625943	-0.375113	594.521
2	7	10	8.47279e-09	0.000634037	-0.387147	605.704
2	7	11	7.41163e-09	0.000590753	-0.299219	503.326
2	7	12	9.02818e-09	0.000656796	-0.361735	546.65
2	7	13	8.59624e-09	0.000644584	-0.303233	467.517
2	7	14	9.4134e-09	0.000664887	-0.384527	573.675
2	7	15	6.9335e-09	0.000572966	-0.302095	523.925
2	8	0	6.57133e-09	0.000538102	-0.260691	481.631
2	8	1	6.6255e-09	0.000546831	-0.277729	504.8
2	8	3	6.24781e-09	0.000538982	-0.308116	567.924
2	8	4	7.00328e-09	0.000560272	-0.303923	538.828
2	8	5	6.62984e-09	0.000548352	-0.299599	542.801
2	8	6	6.71574e-09	0.000550601	-0.289051	521.655
2	8	7	7.38582e-09	0.000565085	-0.31924	560.83
2	8	8	6.14644e-09	0.000524159	-0.304757	577.51
2	8	9	6.25243e-09	0.000533077	-0.344203	640.873
2	8	10	7.17184e-09	0.000563209	-0.32809	578.277
2	8	11	7.04513e-09	0.000555283	-0.290714	520.11
2	8	12	6.86756e-09	0.000555316	-0.376496	672.395
2	8	13	7.58759e-09	0.000587648	-0.369008	622.93
2	8	14	7.4873e-09	0.000581044	-0.298988	511.203
2	8	15	6.16363e-09	0.000530451	-0.262386	491.837
2	11	0	7.93157e-09	0.000601188	-0.255355	422.397
2	11	1	1.01955e-08	0.000686264	-0.360851	521.775
2	11	2	8.29579e-09	0.000605693	-0.312226	511.898
2	11	3	9.61362e-09	0.000668109	-0.348807	518.217
2	11	4	8.33832e-09	0.000614894	-0.302289	488.378
2	11	5	9.4418e-09	0.000650473	-0.300812	459.388
2	11	6	7.49959e-09	0.000575792	-0.320669	552.935
2	11	7	8.48638e-09	0.000613749	-0.337273	545.416
2	11	8	7.961e-09	0.000604557	-0.332215	545.598
2	11	9	9.13989e-09	0.000642096	-0.353124	545.715
2	11	10	7.81632e-09	0.000594385	-0.331074	552.982
2	11	11	8.18672e-09	0.000602386	-0.318151	524.413
2	11	12	8.36481e-09	0.000609695	-0.336406	547.647
2	11	13	9.62916e-09	0.000658853	-0.329088	495.892
2	11	14	8.30241e-09	0.000612469	-0.280975	455.939
2	11	15	8.6352e-09	0.000620043	-0.280877	450.174
2	12	0	6.81947e-09	0.000548462	-0.307962	557.635
2	12	1	6.91883e-09	0.000553804	-0.341812	612.52
2	12	2	6.71145e-09	0.000539157	-0.29358	540.874
2	12	3	7.02051e-09	0.000546156	-0.337583	613.273
2	12	4	6.37725e-09	0.000523063	-0.267519	508.298
2	12	6	8.01746e-09	0.000576414	-0.35359	608.284
2	12	7	8.10524e-09	0.000595276	-0.340976	568.404
2	12	8	8.99011e-09	0.000632558	-0.396878	621.92
2	12	9	8.51423e-09	0.000620471	-0.359237	574.446
2	12	10	7.93026e-09	0.000602672	-0.351738	579.216
2	12	11	8.20787e-09	0.000603161	-0.343029	564.383
2	12	12	8.12111e-09	0.00060202	-0.311842	514.423
2	12	13	8.72759e-09	0.00063674	-0.349472	544.778
2	12	14	8.41498e-09	0.000608052	-0.372809	608.004
2	12	15	7.75442e-09	0.000589561	-0.346219	582.781
