3	9	0.5	3463.15
3	10	0.1	711.826
3	10	0.2	1335.67
3	10	0.3	1959.52
3	10	0.4	2583.37
3	10	0.5	3223.21
3	11	0.1	727.822
3	11	0.2	1399.66
3	11	0.3	2071.49
3	11	0.4	2727.33
3	11	0.5	3399.17
3	12	0.1	791.807
3	12	0.2	1511.63
3	12	0.3	2231.46
3	12	0.4	2951.28
3	12	0.5	3687.1
3	13	0.1	775.811
3	13	0.2	1447.65
3	13	0.3	2135.48
3	13	0.4	2823.31
3	13	0.5	3511.14
3	14	0.1	743.818
3	14	0.2	1447.65
3	14	0.3	2151.47
3	14	0.4	2855.3
3	14	0.5	3559.13
3	15	0.1	711.826
3	15	0.2	1351.67
3	15	0.3	1991.51
3	15	0.4	2615.36
3	15	0.5	3271.2
