1	13	14	1154.5	1759.5	4258.5	6751.5	9109.5	10535.5
1	13	15	1230.5	1860.5	4440.5	7016.5	9450.5	10918.5
1	14	0	992.5	1581.5	3967.5	6351.5	8604.5	9963.5
1	14	1	971.5	1588.5	4072.5	6559.5	8903.5	10324.5
1	14	2	1036.5	1655.5	4139.5	6627.5	8970.5	10392.5
1	14	3	996.5	1594.5	3988.5	6384.5	8649.5	10015.5
1	14	4	971.5	1606.5	4140.5	6677.5	9073.5	10521.5
1	14	5	942.5	1519.5	3813.5	6113.5	8284.5	9599.5
1	14	6	950.5	1548.5	3928.5	6309.5	8561.5	9917.5
1	14	7	985.5	1616.5	4129.5	6646.5	9021.5	10456.5
1	14	8	1079.5	1724.5	4292.5	6860.5	9291.5	10755.5
1	14	9	933.5	1526.5	3889.5	6252.5	8487.5	9832.5
1	14	10	948.5	1575.5	4069.5	6567.5	8922.5	10349.5
1	14	11	963.5	1590.5	4091.5	6595.5	8955.5	10384.5
1	14	12	985.5	1568.5	3892.5	6218.5	8415.5	9745.5
1	14	13	1055.5	1686.5	4209.5	6730.5	9115.5	10556.5
1	14	14	954.5	1571.5	4031.5	6496.5	8818.5	10226.5
1	14	15	920.5	1511.5	3859.5	6214.5	8435.5	9781.5
2	1	0	986.5	1572.5	3924.5	6273.5	8493.5	9830.5
2	1	1	1102.5	1685.5	4078.5	6463.5	8708.5	10070.5
2	1	2	1100.5	1685.5	4085.5	6475.5	8725.5	10092.5
2	1	3	1041.5	1592.5	3827.5	6062.5	8169.5	9443.5
2	1	4	1141.5	1719.5	4089.5	6451.5	8673.5	10024.5
2	1	5	1126.5	1699.5	4055.5	6402.5	8613.5	9946.5
2	1	6	1078.5	1659.5	4035.5	6405.5	8636.5	9979.5
2	1	7	1188.5	1780.5	4190.5	6593.5	8854.5	10226.5
2	1	8	1161.5	1757.5	4186.5	6606.5	8883.5	10266.5
2	1	9	1053.5	1649.5	4059.5	6468.5	8732.5	10108.5
2	1	10	1183.5	1786.5	4238.5	6682.5	8991.5	10381.5
2	1	11	1100.5	1683.5	4065.5	6441.5	8675.5	10031.5
2	1	12	1039.5	1592.5	3815.5	6040.5	8137.5	9405.5
2	1	13	1115.5	1704.5	4104.5	6499.5	8751.5	10117.5
2	1	14	1147.5	1756.5	4231.5	6696.5	9031.5	10438.5
2	1	15	1001.5	1551.5	3766.5	5985.5	8075.5	9342.5
2	2	0	1871.5	4344.5	6808.5	9142.5	10552.5
2	2	1	1252.5	1808.5	4097.5	6379.5	8539.5	9838.5
2	2	2	1145.5	1688.5	3941.5	6185.5	8305.5	9588.5
2	2	3	1118.5	1656.5	3887.5	6113.5	8216.5	9486.5
2	2	4	1197.5	1754.5	4072.5	6382.5	8569.5	9883.5
2	2	5	1243.5	1822.5	4213.5	6603.5	8854.5	10220.5
2	2	6	1299.5	1867.5	4235.5	6604.5	8834.5	10187.5
2	2	7	1174.5	1760.5	4200.5	6635.5	8929.5	10320.5
2	2	8	1290.5	1907.5	4476.5	7036.5	9456.5	10913.5
2	2	9	1191.5	1819.5	4415.5	7003.5	9448.5	10925.5
2	2	10	1251.5	1916.5	4654.5	7394.5	9978.5	11546.5
2	2	11	1238.5	1877.5	4517.5	7151.5	9637.5	11143.5
2	2	12	1295.5	1902.5	4425.5	6938.5	9314.5	10743.5
2	2	13	1261.5	1870.5	4383.5	6884.5	9254.5	10686.5
2	2	14	1193.5	1787.5	4263.5	6730.5	9064.5	10467.5
2	2	15	1289.5	1919.5	4533.5	7140.5	9605.5	11092.5
2	5	0	1292.5	1840.5	4171.5	6499.5	8691.5	10020.5
2	5	1	1353.5	1944.5	4350.5	6746.5	9016.5	10378.5
2	5	2	1827.5	4181.5	6535.5	8752.5	10093.5
2	5	3	1755.5	4072.5	6384.5	8569.5	9876.5
2	5	4	1955.5	4422.5	6877.5	9204.5	10607.5
2	5	5	1291.5	1904.5	4318.5	6727.5	9007.5	10376.5
2	5	6	1873.5	4169.5	6464.5	8629.5	9929.5
2	5	7	1283.5	1862.5	4207.5	6550.5	8757.5	10094.5
2	5	8	1363.5	1994.5	4512.5	7022.5	9392.5	10818.5
2	5	9	1822.5	4214.5	6606.5	8855.5	10213.5
2	5	10	1375.5	2053.5	4753.5	7459.5	10006.5	11542.5
2	5	11	1385.5	2032.5	4659.5	7289.5	9765.5	11255.5
2	5	12	1343.5	1954.5	4474.5	6984.5	9355.5	10782.5
2	5	13	1399.5	2020.5	4606.5	7185.5	9616.5	11087.5
2	5	14	1332.5	1915.5	4358.5	6787.5	9091.5	10476.5
2	5	15	1959.5	4436.5	6900.5	9236.5	10642.5
2	6	0	1424.5	2067.5	4705.5	7344.5	9835.5	11340.5
2	6	1	1380.5	2056.5	4834.5	7616.5	10236.5	11816.5
2	6	2	1331.5	1993.5	4701.5	7411.5	9966.5	11514.5
2	6	3	1400.5	2055.5	4734.5	7415.5	9941.5	11469.5
2	6	4	1401.5	2092.5	4904.5	7710.5	10365.5	11961.5
2	6	5	1466.5	2145.5	4900.5	7647.5	10249.5	11813.5
2	6	6	1380.5	2052.5	4777.5	7506.5	10078.5	11632.5
2	6	7	1347.5	2040.5	4847.5	7654.5	10309.5	11904.5
2	6	8	1492.5	2193.5	5031.5	7863.5	10546.5	12160.5
2	6	9	1356.5	2004.5	4626.5	7238.5	9706.5	11200.5
2	6	10	1411.5	2113.5	4948.5	7777.5	10452.5	12068.5
2	6	11	1463.5	2165.5	4999.5	7828.5	10509.5	12119.5
2	6	12	1365.5	2004.5	4589.5	7167.5	9605.5	11075.5
2	6	13	1304.5	1985.5	4737.5	7494.5	10092.5	11660.5
2	6	14	1369.5	2064.5	4871.5	7680.5	10337.5	11931.5
2	6	15	1436.5	2133.5	4947.5	7756.5	10413.5	12010.5
2	9	0	1019.5	1730.5	4615.5	7493.5	10208.5	11851.5
2	9	1	1087.5	1765.5	4513.5	7252.5	9841.5	11409.5
2	9	2	1057.5	1757.5	4586.5	7404.5	10071.5	11686.5
2	9	3	1150.5	1855.5	4684.5	7517.5	10187.5	11801.5
2	9	4	1185.5	1870.5	4617.5	7355.5	9942.5	11517.5
2	9	5	1133.5	1836.5	4654.5	7477.5	10137.5	11747.5
2	9	6	1200.5	1907.5	4736.5	7567.5	10238.5	11853.5
2	9	7	1172.5	1853.5	4582.5	7304.5	9873.5	11434.5
2	9	8	1179.5	1867.5	4625.5	7374.5	9970.5	11549.5
2	9	9	1138.5	1857.5	4734.5	7616.5	10328.5	11968.5
2	9	10	1203.5	1922.5	4799.5	7676.5	10393.5	12033.5
2	9	11	1153.5	1865.5	4711.5	7559.5	10242.5	11865.5
2	9	12	1222.5	1928.5	4759.5	7593.5	10260.5	11875.5
2	9	13	1070.5	1706.5	4274.5	6832.5	9253.5	10721.5
2	9	14	1075.5	1743.5	4436.5	7118.5	9648.5	11184.5
2	9	15	1083.5	1789.5	4641.5	7483.5	10165.5	11787.5
2	10	0	1122.5	1783.5	4455.5	7115.5	9627.5	11147.5
2	10	1	1220.5	1937.5	4810.5	7683.5	10396.5	12028.5
2	10	2	1118.5	1793.5	4517.5	7231.5	9794.5	11346.5
2	10	3	1131.5	1772.5	4360.5	6938.5	9375.5	10844.5
2	10	4	1206.5	1907.5	4708.5	7515.5	10160.5	11756.5
2	10	5	1224.5	1932.5	4777.5	7624.5	10311.5	11932.5
2	10	6	1155.5	1840.5	4592.5	7336.5	9929.5	11501.5
2	10	7	1195.5	1922.5	4835.5	7750.5	10510.5	12169.5
2	10	8	1179.5	1859.5	4589.5	7311.5	9884.5	11444.5
2	10	9	1164.5	1834.5	4519.5	7200.5	9732.5	11267.5
2	10	10	1256.5	2043.5	5195.5	8344.5	11319.5	13117.5
2	10	11	1189.5	1874.5	4623.5	7364.5	9954.5	11528.5
2	10	12	1090.5	1760.5	4465.5	7158.5	9703.5	11247.5
2	10	13	1255.5	1961.5	4793.5	7628.5	10304.5	11917.5
2	10	14	1244.5	1977.5	4924.5	7862.5	10646.5	12325.5
2	10	15	1151.5	1826.5	4534.5	7236.5	9787.5	11334.5
